54	4.5754309e+00	4.5754309e+00	0.0000000e+00
55	4.5936127e+00	4.5936127e+00	0.0000000e+00
56	4.6114697e+00	4.6114697e+00	0.0000000e+00
57	4.6290135e+00	4.6290140e+00	1.1920929e-07
58	4.6462550e+00	4.6462550e+00	0.0000000e+00
59	4.6632042e+00	4.6632042e+00	0.0000000e+00
60	4.6798711e+00	4.6798706e+00	1.1920929e-07
61	4.6962647e+00	4.6962643e+00	1.1920929e-07
62	4.7123938e+00	4.7123933e+00	1.1920929e-07
63	4.7282667e+00	4.7282662e+00	1.1920929e-07
64	4.7438917e+00	4.7438912e+00	1.1920929e-07
65	4.7592764e+00	4.7592759e+00	1.1920929e-07
66	4.7744279e+00	4.7744274e+00	1.1920929e-07
67	4.7893534e+00	4.7893524e+00	2.3841858e-07
68	4.8040590e+00	4.8040586e+00	1.1920929e-07
69	4.8185520e+00	4.8185511e+00	2.3841858e-07
70	4.8328376e+00	4.8328371e+00	1.1920929e-07
71	4.8469219e+00	4.8469214e+00	1.1920929e-07
72	4.8608108e+00	4.8608103e+00	1.1920929e-07
73	4.8745093e+00	4.8745089e+00	1.1920929e-07
74	4.8880229e+00	4.8880224e+00	1.1920929e-07
75	4.9013562e+00	4.9013557e+00	1.1920929e-07
76	4.9145141e+00	4.9145136e+00	1.1920929e-07
77	4.9275012e+00	4.9275007e+00	1.1920929e-07
78	4.9403219e+00	4.9403210e+00	2.3841858e-07
79	4.9529800e+00	4.9529791e+00	2.3841858e-07
80	4.9654799e+00	4.9654794e+00	1.1920929e-07
81	4.9778256e+00	4.9778252e+00	1.1920929e-07
82	4.9900208e+00	4.9900198e+00	2.3841858e-07
83	5.0020690e+00	5.0020685e+00	1.1920929e-07
84	5.0139737e+00	5.0139732e+00	1.1920929e-07
85	5.0257382e+00	5.0257378e+00	1.1920929e-07
86	5.0373659e+00	5.0373654e+00	1.1920929e-07
87	5.0488601e+00	5.0488596e+00	1.1920929e-07
88	5.0602236e+00	5.0602236e+00	0.0000000e+00
89	5.0714598e+00	5.0714593e+00	1.1920929e-07
90	5.0825710e+00	5.0825701e+00	2.3841858e-07
91	5.0935602e+00	5.0935593e+00	2.3841858e-07
92	5.1044297e+00	5.1044288e+00	2.3841858e-07
93	5.1151824e+00	5.1151814e+00	2.3841858e-07
94	5.1258206e+00	5.1258197e+00	2.3841858e-07
95	5.1363468e+00	5.1363459e+00	2.3841858e-07
96	5.1467633e+00	5.1467628e+00	1.1920929e-07
97	5.1570725e+00	5.1570721e+00	1.1920929e-07
98	5.1672769e+00	5.1672764e+00	1.1920929e-07
99	5.1773777e+00	5.1773772e+00	1.1920929e-07
100	5.1873779e+00	5.1873770e+00	2.3841858e-07
101	5.1972790e+00	5.1972780e+00	2.3841858e-07
102	5.2070827e+00	5.2070818e+00	2.3841858e-07
103	5.2167916e+00	5.2167912e+00	1.1920929e-07
104	5.2264071e+00	5.2264061e+00	2.3841858e-07
105	5.2359309e+00	5.2359300e+00	2.3841858e-07
106	5.2453647e+00	5.2453642e+00	1.1920929e-07
107	5.2547107e+00	5.2547097e+00	2.3841858e-07
108	5.2639699e+00	5.2639689e+00	2.3841858e-07
109	5.2731442e+00	5.2731433e+00	2.3841858e-07
110	5.2822351e+00	5.2822342e+00	2.3841858e-07
111	5.2912440e+00	5.2912436e+00	1.1920929e-07
112	5.3001728e+00	5.3001719e+00	2.3841858e-07
113	5.3090224e+00	5.3090210e+00	2.3841858e-07
114	5.3177943e+00	5.3177929e+00	2.3841858e-07
115	5.3264899e+00	5.3264890e+00	2.3841858e-07
116	5.3351107e+00	5.3351097e+00	1.1920929e-07
117	5.3436575e+00	5.3436565e+00	1.1920929e-07
118	5.3521318e+00	5.3521309e+00	1.1920929e-07
119	5.3605351e+00	5.3605347e+00	1.1920929e-07
120	5.3688684e+00	5.3688679e+00	1.1920929e-07
121	5.3771329e+00	5.3771324e+00	1.1920929e-07
122	5.3853297e+00	5.3853292e+00	1.1920929e-07
123	5.3934598e+00	5.3934593e+00	1.1920929e-07
124	5.4015245e+00	5.4015236e+00	1.1920929e-07
125	5.4095244e+00	5.4095240e+00	1.1920929e-07
126	5.4174609e+00	5.4174604e+00	1.1920929e-07
127	5.4253349e+00	5.4253340e+00	1.1920929e-07
128	5.4331474e+00	5.4331465e+00	1.1920929e-07
129	5.4408994e+00	5.4408989e+00	1.1920929e-07
130	5.4485917e+00	5.4485912e+00	1.1920929e-07
131	5.4562254e+00	5.4562244e+00	1.1920929e-07
132	5.4638014e+00	5.4638004e+00	1.1920929e-07
133	5.4713202e+00	5.4713192e+00	1.1920929e-07
134	5.4787827e+00	5.4787817e+00	1.1920929e-07
135	5.4861898e+00	5.4861894e+00	1.1920929e-07
136	5.4935427e+00	5.4935422e+00	1.1920929e-07
137	5.5008421e+00	5.5008416e+00	1.1920929e-07
138	5.5080886e+00	5.5080881e+00	1.1920929e-07
139	5.5152826e+00	5.5152822e+00	1.1920929e-07
140	5.5224257e+00	5.5224252e+00	1.1920929e-07
141	5.5295177e+00	5.5295172e+00	1.1920929e-07
142	5.5365601e+00	5.5365596e+00	1.1920929e-07
143	5.5435529e+00	5.5435524e+00	1.1920929e-07
144	5.5504975e+00	5.5504971e+00	1.1920929e-07
145	5.5573940e+00	5.5573936e+00	1.1920929e-07
146	5.5642433e+00	5.5642428e+00	1.1920929e-07
147	5.5710459e+00	5.5710459e+00	0.0000000e+00
148	5.5778027e+00	5.5778027e+00	0.0000000e+00
149	5.5845141e+00	5.5845141e+00	0.0000000e+00
150	5.5911808e+00	5.5911808e+00	0.0000000e+00
151	5.5978031e+00	5.5978031e+00	0.0000000e+00
152	5.6043820e+00	5.6043820e+00	0.0000000e+00
153	5.6109180e+00	5.6109180e+00	0.0000000e+00
154	5.6174116e+00	5.6174116e+00	0.0000000e+00
155	5.6238632e+00	5.6238632e+00	0.0000000e+00
156	5.6302733e+00	5.6302733e+00	0.0000000e+00
157	5.6366429e+00	5.6366429e+00	0.0000000e+00
158	5.6429720e+00	5.6429720e+00	0.0000000e+00
159	5.6492615e+00	5.6492615e+00	0.0000000e+00
160	5.6555114e+00	5.6555114e+00	0.0000000e+00
161	5.6617227e+00	5.6617227e+00	0.0000000e+00
162	5.6678953e+00	5.6678953e+00	0.0000000e+00
163	5.6740303e+00	5.6740303e+00	0.0000000e+00
164	5.6801281e+00	5.6801281e+00	0.0000000e+00
165	5.6861887e+00	5.6861887e+00	0.0000000e+00
166	5.6922126e+00	5.6922126e+00	0.0000000e+00
167	5.6982007e+00	5.6982007e+00	0.0000000e+00
168	5.7041531e+00	5.7041531e+00	0.0000000e+00
169	5.7100701e+00	5.7100701e+00	0.0000000e+00
170	5.7159524e+00	5.7159524e+00	0.0000000e+00
171	5.7218003e+00	5.7218003e+00	0.0000000e+00
172	5.7276144e+00	5.7276144e+00	0.0000000e+00
173	5.7333946e+00	5.7333951e+00	5.9604645e-08
174	5.7391419e+00	5.7391419e+00	0.0000000e+00
175	5.7448564e+00	5.7448564e+00	0.0000000e+00
176	5.7505383e+00	5.7505383e+00	0.0000000e+00
177	5.7561879e+00	5.7561879e+00	0.0000000e+00
178	5.7618060e+00	5.7618060e+00	0.0000000e+00
179	5.7673926e+00	5.7673926e+00	0.0000000e+00
180	5.7729483e+00	5.7729483e+00	0.0000000e+00
181	5.7784729e+00	5.7784729e+00	0.0000000e+00
182	5.7839675e+00	5.7839675e+00	0.0000000e+00
183	5.7894320e+00	5.7894320e+00	0.0000000e+00
184	5.7948670e+00	5.7948666e+00	1.1920929e-07
185	5.8002725e+00	5.8002720e+00	1.1920929e-07
186	5.8056488e+00	5.8056483e+00	1.1920929e-07
187	5.8109965e+00	5.8109961e+00	1.1920929e-07
188	5.8163157e+00	5.8163152e+00	1.1920929e-07
189	5.8216066e+00	5.8216062e+00	1.1920929e-07
190	5.8268700e+00	5.8268695e+00	1.1920929e-07
191	5.8321056e+00	5.8321047e+00	1.1920929e-07
192	5.8373141e+00	5.8373132e+00	1.1920929e-07
193	5.8424954e+00	5.8424945e+00	1.1920929e-07
194	5.8476501e+00	5.8476491e+00	1.1920929e-07
195	5.8527784e+00	5.8527775e+00	1.1920929e-07
196	5.8578806e+00	5.8578792e+00	2.3841858e-07
197	5.8629565e+00	5.8629556e+00	1.1920929e-07
198	5.8680072e+00	5.8680062e+00	1.1920929e-07
199	5.8730321e+00	5.8730311e+00	1.1920929e-07
200	5.8780322e+00	5.8780313e+00	1.1920929e-07
201	5.8830075e+00	5.8830066e+00	1.1920929e-07
202	5.8879580e+00	5.8879571e+00	1.1920929e-07
203	5.8928843e+00	5.8928828e+00	2.3841858e-07
204	5.8977861e+00	5.8977852e+00	1.1920929e-07
205	5.9026642e+00	5.9026628e+00	2.3841858e-07
206	5.9075184e+00	5.9075174e+00	1.1920929e-07
207	5.9123492e+00	5.9123483e+00	1.1920929e-07
208	5.9171567e+00	5.9171557e+00	1.1920929e-07
209	5.9219413e+00	5.9219408e+00	1.1920929e-07
210	5.9267030e+00	5.9267030e+00	0.0000000e+00
211	5.9314423e+00	5.9314418e+00	1.1920929e-07
212	5.9361591e+00	5.9361591e+00	0.0000000e+00
213	5.9408541e+00	5.9408536e+00	1.1920929e-07
214	5.9455271e+00	5.9455266e+00	1.1920929e-07
215	5.9501781e+00	5.9501777e+00	1.1920929e-07
216	5.9548078e+00	5.9548078e+00	0.0000000e+00
217	5.9594159e+00	5.9594159e+00	0.0000000e+00
218	5.9640031e+00	5.9640031e+00	0.0000000e+00
219	5.9685693e+00	5.9685693e+00	0.0000000e+00
220	5.9731150e+00	5.9731145e+00	1.1920929e-07
221	5.9776397e+00	5.9776397e+00	0.0000000e+00
222	5.9821444e+00	5.9821439e+00	1.1920929e-07
223	5.9866285e+00	5.9866285e+00	0.0000000e+00
224	5.9910927e+00	5.9910927e+00	0.0000000e+00
225	5.9955373e+00	5.9955373e+00	0.0000000e+00
226	5.9999619e+00	5.9999623e+00	5.9604645e-08
227	6.0043674e+00	6.0043674e+00	0.0000000e+00
228	6.0087533e+00	6.0087533e+00	0.0000000e+00
229	6.0131202e+00	6.0131202e+00	0.0000000e+00
230	6.0174680e+00	6.0174680e+00	0.0000000e+00
231	6.0217972e+00	6.0217967e+00	1.1920929e-07
232	6.0261073e+00	6.0261073e+00	0.0000000e+00
233	6.0303993e+00	6.0303988e+00	1.1920929e-07
234	6.0346727e+00	6.0346723e+00	1.1920929e-07
235	6.0389280e+00	6.0389276e+00	1.1920929e-07
236	6.0431652e+00	6.0431647e+00	1.1920929e-07
237	6.0473847e+00	6.0473847e+00	0.0000000e+00
238	6.0515866e+00	6.0515862e+00	1.1920929e-07
239	6.0557709e+00	6.0557704e+00	1.1920929e-07
240	6.0599375e+00	6.0599370e+00	1.1920929e-07
241	6.0640869e+00	6.0640864e+00	1.1920929e-07
242	6.0682192e+00	6.0682187e+00	1.1920929e-07
243	6.0723343e+00	6.0723338e+00	1.1920929e-07
244	6.0764327e+00	6.0764318e+00	1.1920929e-07
245	6.0805144e+00	6.0805135e+00	1.1920929e-07
246	6.0845795e+00	6.0845785e+00	1.1920929e-07
247	6.0886278e+00	6.0886273e+00	1.1920929e-07
248	6.0926600e+00	6.0926595e+00	1.1920929e-07
249	6.0966759e+00	6.0966754e+00	1.1920929e-07
250	6.1006761e+00	6.1006756e+00	1.1920929e-07
251	6.1046600e+00	6.1046596e+00	1.1920929e-07
252	6.1086283e+00	6.1086278e+00	1.1920929e-07
253	6.1125808e+00	6.1125803e+00	1.1920929e-07
254	6.1165180e+00	6.1165175e+00	1.1920929e-07
255	6.1204395e+00	6.1204391e+00	1.1920929e-07
256	6.1243458e+00	6.1243453e+00	1.1920929e-07
257	6.1282368e+00	6.1282363e+00	1.1920929e-07
258	6.1321125e+00	6.1321125e+00	0.0000000e+00
259	6.1359735e+00	6.1359735e+00	0.0000000e+00
260	6.1398196e+00	6.1398196e+00	0.0000000e+00
261	6.1436510e+00	6.1436510e+00	0.0000000e+00
262	6.1474676e+00	6.1474676e+00	0.0000000e+00
263	6.1512699e+00	6.1512699e+00	0.0000000e+00
264	6.1550579e+00	6.1550574e+00	1.1920929e-07
265	6.1588316e+00	6.1588311e+00	1.1920929e-07
266	6.1625910e+00	6.1625905e+00	1.1920929e-07
267	6.1663365e+00	6.1663361e+00	1.1920929e-07
268	6.1700678e+00	6.1700673e+00	1.1920929e-07
269	6.1737852e+00	6.1737847e+00	1.1920929e-07
270	6.1774888e+00	6.1774883e+00	1.1920929e-07
271	6.1811790e+00	6.1811786e+00	1.1920929e-07
272	6.1848555e+00	6.1848550e+00	1.1920929e-07
273	6.1885185e+00	6.1885180e+00	1.1920929e-07
274	6.1921682e+00	6.1921678e+00	1.1920929e-07
275	6.1958046e+00	6.1958041e+00	1.1920929e-07
276	6.1994276e+00	6.1994271e+00	1.1920929e-07
277	6.2030377e+00	6.2030373e+00	1.1920929e-07
278	6.2066350e+00	6.2066345e+00	1.1920929e-07
279	6.2102194e+00	6.2102184e+00	1.1920929e-07
280	6.2137909e+00	6.2137899e+00	1.1920929e-07
281	6.2173495e+00	6.2173486e+00	1.1920929e-07
282	6.2208958e+00	6.2208948e+00	1.1920929e-07
283	6.2244291e+00	6.2244282e+00	1.1920929e-07
284	6.2279501e+00	6.2279496e+00	1.1920929e-07
285	6.2314587e+00	6.2314582e+00	1.1920929e-07
286	6.2349553e+00	6.2349548e+00	1.1920929e-07
287	6.2384396e+00	6.2384391e+00	1.1920929e-07
288	6.2419119e+00	6.2419114e+00	1.1920929e-07
289	6.2453723e+00	6.2453713e+00	1.1920929e-07
290	6.2488208e+00	6.2488198e+00	1.1920929e-07
291	6.2522573e+00	6.2522564e+00	1.1920929e-07
292	6.2556820e+00	6.2556810e+00	1.1920929e-07
293	6.2590952e+00	6.2590938e+00	2.3841858e-07
294	6.2624965e+00	6.2624950e+00	2.3841858e-07
295	6.2658863e+00	6.2658849e+00	2.3841858e-07
296	6.2692647e+00	6.2692633e+00	2.3841858e-07
297	6.2726316e+00	6.2726302e+00	2.3841858e-07
298	6.2759871e+00	6.2759862e+00	1.1920929e-07
299	6.2793317e+00	6.2793307e+00	1.1920929e-07
300	6.2826653e+00	6.2826643e+00	1.1920929e-07
301	6.2859874e+00	6.2859859e+00	2.3841858e-07
302	6.2892985e+00	6.2892976e+00	1.1920929e-07
303	6.2925987e+00	6.2925978e+00	1.1920929e-07
304	6.2958884e+00	6.2958870e+00	2.3841858e-07
305	6.2991672e+00	6.2991657e+00	2.3841858e-07
306	6.3024349e+00	6.3024340e+00	1.1920929e-07
307	6.3056922e+00	6.3056912e+00	1.1920929e-07
308	6.3089390e+00	6.3089380e+00	1.1920929e-07
309	6.3121753e+00	6.3121738e+00	2.3841858e-07
310	6.3154011e+00	6.3153996e+00	2.3841858e-07
311	6.3186164e+00	6.3186154e+00	1.1920929e-07
312	6.3218217e+00	6.3218203e+00	2.3841858e-07
313	6.3250165e+00	6.3250151e+00	2.3841858e-07
314	6.3282013e+00	6.3281999e+00	2.3841858e-07
315	6.3313761e+00	6.3313742e+00	3.5762787e-07
316	6.3345408e+00	6.3345389e+00	3.5762787e-07
317	6.3376956e+00	6.3376937e+00	3.5762787e-07
318	6.3408403e+00	6.3408384e+00	3.5762787e-07
319	6.3439751e+00	6.3439732e+00	3.5762787e-07
320	6.3471003e+00	6.3470979e+00	3.5762787e-07
321	6.3502154e+00	6.3502135e+00	3.5762787e-07
322	6.3533211e+00	6.3533192e+00	3.5762787e-07
323	6.3564172e+00	6.3564153e+00	3.5762787e-07
324	6.3595037e+00	6.3595014e+00	3.5762787e-07
325	6.3625808e+00	6.3625784e+00	3.5762787e-07
326	6.3656483e+00	6.3656459e+00	3.5762787e-07
327	6.3687062e+00	6.3687043e+00	3.5762787e-07
328	6.3717551e+00	6.3717527e+00	3.5762787e-07
329	6.3747945e+00	6.3747921e+00	3.5762787e-07
330	6.3778248e+00	6.3778224e+00	3.5762787e-07
331	6.3808460e+00	6.3808436e+00	3.5762787e-07
332	6.3838582e+00	6.3838558e+00	3.5762787e-07
333	6.3868613e+00	6.3868589e+00	3.5762787e-07
334	6.3898554e+00	6.3898530e+00	3.5762787e-07
335	6.3928404e+00	6.3928380e+00	3.5762787e-07
336	6.3958168e+00	6.3958139e+00	4.7683716e-07
337	6.3987842e+00	6.3987813e+00	4.7683716e-07
338	6.4017429e+00	6.4017401e+00	4.7683716e-07
339	6.4046926e+00	6.4046898e+00	4.7683716e-07
340	6.4076338e+00	6.4076309e+00	4.7683716e-07
341	6.4105663e+00	6.4105635e+00	4.7683716e-07
342	6.4134903e+00	6.4134874e+00	4.7683716e-07
343	6.4164057e+00	6.4164028e+00	4.7683716e-07
344	6.4193125e+00	6.4193101e+00	3.5762787e-07
345	6.4222112e+00	6.4222088e+00	3.5762787e-07
346	6.4251013e+00	6.4250989e+00	3.5762787e-07
347	6.4279833e+00	6.4279809e+00	3.5762787e-07
348	6.4308567e+00	6.4308543e+00	3.5762787e-07
349	6.4337220e+00	6.4337196e+00	3.5762787e-07
350	6.4365792e+00	6.4365768e+00	3.5762787e-07
351	6.4394283e+00	6.4394255e+00	4.7683716e-07
352	6.4422693e+00	6.4422665e+00	4.7683716e-07
353	6.4451022e+00	6.4450994e+00	4.7683716e-07
354	6.4479270e+00	6.4479241e+00	4.7683716e-07
355	6.4507437e+00	6.4507413e+00	3.5762787e-07
356	6.4535527e+00	6.4535503e+00	3.5762787e-07
357	6.4563537e+00	6.4563513e+00	3.5762787e-07
358	6.4591470e+00	6.4591446e+00	3.5762787e-07
359	6.4619327e+00	6.4619303e+00	3.5762787e-07
360	6.4647102e+00	6.4647079e+00	3.5762787e-07
361	6.4674802e+00	6.4674778e+00	3.5762787e-07
362	6.4702425e+00	6.4702406e+00	2.3841858e-07
363	6.4729972e+00	6.4729953e+00	2.3841858e-07
364	6.4757442e+00	6.4757423e+00	2.3841858e-07
365	6.4784842e+00	6.4784822e+00	2.3841858e-07
366	6.4812164e+00	6.4812145e+00	2.3841858e-07
367	6.4839411e+00	6.4839392e+00	2.3841858e-07
368	6.4866586e+00	6.4866567e+00	2.3841858e-07
369	6.4893684e+00	6.4893665e+00	2.3841858e-07
370	6.4920712e+00	6.4920692e+00	2.3841858e-07
371	6.4947667e+00	6.4947648e+00	2.3841858e-07
372	6.4974551e+00	6.4974527e+00	3.5762787e-07
373	6.5001359e+00	6.5001335e+00	3.5762787e-07
374	6.5028095e+00	6.5028076e+00	2.3841858e-07
375	6.5054760e+00	6.5054741e+00	2.3841858e-07
376	6.5081358e+00	6.5081339e+00	2.3841858e-07
377	6.5107884e+00	6.5107861e+00	3.5762787e-07
378	6.5134339e+00	6.5134315e+00	3.5762787e-07
379	6.5160723e+00	6.5160704e+00	2.3841858e-07
380	6.5187039e+00	6.5187020e+00	2.3841858e-07
381	6.5213284e+00	6.5213265e+00	2.3841858e-07
382	6.5239463e+00	6.5239444e+00	2.3841858e-07
383	6.5265574e+00	6.5265555e+00	2.3841858e-07
384	6.5291615e+00	6.5291595e+00	2.3841858e-07
385	6.5317588e+00	6.5317569e+00	2.3841858e-07
386	6.5343494e+00	6.5343475e+00	2.3841858e-07
387	6.5369334e+00	6.5369315e+00	2.3841858e-07
388	6.5395107e+00	6.5395088e+00	2.3841858e-07
389	6.5420814e+00	6.5420799e+00	2.3841858e-07
390	6.5446453e+00	6.5446439e+00	2.3841858e-07
391	6.5472031e+00	6.5472016e+00	2.3841858e-07
392	6.5497541e+00	6.5497527e+00	2.3841858e-07
393	6.5522985e+00	6.5522971e+00	2.3841858e-07
394	6.5548368e+00	6.5548348e+00	2.3841858e-07
395	6.5573683e+00	6.5573668e+00	2.3841858e-07
396	6.5598936e+00	6.5598922e+00	2.3841858e-07
397	6.5624123e+00	6.5624108e+00	2.3841858e-07
398	6.5649247e+00	6.5649233e+00	2.3841858e-07
399	6.5674310e+00	6.5674295e+00	2.3841858e-07
400	6.5699310e+00	6.5699296e+00	2.3841858e-07
401	6.5724249e+00	6.5724235e+00	2.3841858e-07
402	6.5749125e+00	6.5749111e+00	2.3841858e-07
403	6.5773940e+00	6.5773921e+00	2.3841858e-07
404	6.5798693e+00	6.5798674e+00	2.3841858e-07
405	6.5823383e+00	6.5823364e+00	2.3841858e-07
406	6.5848012e+00	6.5847998e+00	2.3841858e-07
407	6.5872583e+00	6.5872564e+00	2.3841858e-07
408	6.5897093e+00	6.5897079e+00	2.3841858e-07
409	6.5921545e+00	6.5921526e+00	2.3841858e-07
410	6.5945935e+00	6.5945916e+00	2.3841858e-07
411	6.5970268e+00	6.5970244e+00	3.5762787e-07
412	6.5994539e+00	6.5994515e+00	3.5762787e-07
413	6.6018753e+00	6.6018729e+00	3.5762787e-07
414	6.6042910e+00	6.6042886e+00	3.5762787e-07
415	6.6067004e+00	6.6066980e+00	3.5762787e-07
416	6.6091042e+00	6.6091018e+00	3.5762787e-07
417	6.6115022e+00	6.6114998e+00	3.5762787e-07
418	6.6138945e+00	6.6138921e+00	3.5762787e-07
419	6.6162810e+00	6.6162791e+00	2.3841858e-07
420	6.6186619e+00	6.6186595e+00	3.5762787e-07
421	6.6210370e+00	6.6210351e+00	2.3841858e-07
422	6.6234069e+00	6.6234050e+00	2.3841858e-07
423	6.6257710e+00	6.6257691e+00	2.3841858e-07
424	6.6281295e+00	6.6281276e+00	2.3841858e-07
425	6.6304822e+00	6.6304803e+00	2.3841858e-07
426	6.6328297e+00	6.6328278e+00	2.3841858e-07
427	6.6351714e+00	6.6351695e+00	2.3841858e-07
428	6.6375079e+00	6.6375060e+00	2.3841858e-07
429	6.6398387e+00	6.6398368e+00	2.3841858e-07
430	6.6421642e+00	6.6421628e+00	2.3841858e-07
431	6.6444845e+00	6.6444831e+00	2.3841858e-07
432	6.6467996e+00	6.6467977e+00	2.3841858e-07
433	6.6491089e+00	6.6491075e+00	2.3841858e-07
434	6.6514130e+00	6.6514115e+00	2.3841858e-07
435	6.6537118e+00	6.6537099e+00	2.3841858e-07
436	6.6560054e+00	6.6560035e+00	2.3841858e-07
437	6.6582937e+00	6.6582923e+00	2.3841858e-07
438	6.6605768e+00	6.6605754e+00	2.3841858e-07
439	6.6628547e+00	6.6628532e+00	2.3841858e-07
440	6.6651273e+00	6.6651263e+00	1.1920929e-07
441	6.6673946e+00	6.6673932e+00	2.3841858e-07
442	6.6696572e+00	6.6696563e+00	1.1920929e-07
443	6.6719146e+00	6.6719136e+00	1.1920929e-07
444	6.6741667e+00	6.6741657e+00	1.1920929e-07
445	6.6764140e+00	6.6764131e+00	1.1920929e-07
446	6.6786561e+00	6.6786551e+00	1.1920929e-07
447	6.6808934e+00	6.6808925e+00	1.1920929e-07
448	6.6831255e+00	6.6831241e+00	2.3841858e-07
449	6.6853528e+00	6.6853518e+00	1.1920929e-07
450	6.6875749e+00	6.6875739e+00	1.1920929e-07
451	6.6897922e+00	6.6897912e+00	1.1920929e-07
452	6.6920047e+00	6.6920037e+00	1.1920929e-07
453	6.6942120e+00	6.6942110e+00	1.1920929e-07
454	6.6964145e+00	6.6964135e+00	1.1920929e-07
455	6.6986122e+00	6.6986117e+00	1.1920929e-07
456	6.7008052e+00	6.7008042e+00	1.1920929e-07
457	6.7029934e+00	6.7029929e+00	1.1920929e-07
458	6.7051768e+00	6.7051759e+00	1.1920929e-07
459	6.7073555e+00	6.7073550e+00	1.1920929e-07
460	6.7095294e+00	6.7095284e+00	1.1920929e-07
461	6.7116985e+00	6.7116981e+00	1.1920929e-07
462	6.7138629e+00	6.7138619e+00	1.1920929e-07
463	6.7160225e+00	6.7160220e+00	1.1920929e-07
464	6.7181778e+00	6.7181773e+00	1.1920929e-07
465	6.7203283e+00	6.7203279e+00	1.1920929e-07
466	6.7224741e+00	6.7224736e+00	1.1920929e-07
467	6.7246156e+00	6.7246146e+00	1.1920929e-07
468	6.7267523e+00	6.7267518e+00	1.1920929e-07
469	6.7288847e+00	6.7288837e+00	1.1920929e-07
470	6.7310123e+00	6.7310114e+00	1.1920929e-07
471	6.7331357e+00	6.7331347e+00	1.1920929e-07
472	6.7352543e+00	6.7352533e+00	1.1920929e-07
473	6.7373686e+00	6.7373676e+00	1.1920929e-07
474	6.7394781e+00	6.7394772e+00	1.1920929e-07
475	6.7415833e+00	6.7415824e+00	1.1920929e-07
476	6.7436843e+00	6.7436833e+00	1.1920929e-07
477	6.7457809e+00	6.7457795e+00	2.3841858e-07
478	6.7478728e+00	6.7478719e+00	1.1920929e-07
479	6.7499604e+00	6.7499595e+00	1.1920929e-07
480	6.7520437e+00	6.7520428e+00	1.1920929e-07
481	6.7541227e+00	6.7541218e+00	1.1920929e-07
482	6.7561975e+00	6.7561965e+00	1.1920929e-07
